alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
2.20,28.60,22.63,11.77,6.94,9.36,6.92,7.28,0.20,0.47,0.02,0.67,0.27,0.00,21.2,15.7,4.8
32.92,29.45,12.33,5.15,6.94,9.32,6.08,6.31,0.34,0.02,0.02,0.65,0.30,0.00,19.7,29.8,23.5
28.52,17.99,23.06,10.11,7.02,6.74,6.57,6.73,0.43,0.62,0.04,0.14,0.27,0.07,19.2,19.4,11.4
15.34,14.00,19.98,24.42,7.40,7.38,6.77,6.71,0.68,0.59,0.03,0.02,0.30,0.05,19.6,15.5,6.2
14.09,26.00,25.03,9.87,6.80,7.31,6.49,6.75,0.72,0.58,0.02,0.25,0.25,0.02,19.8,21.1,12.9
30.58,28.65,14.07,5.46,7.51,9.37,6.70,6.73,0.43,0.03,0.04,0.43,0.30,0.00,20.8,16.6,6.3
26.97,29.02,24.34,11.20,6.69,9.49,6.37,6.40,0.74,0.03,0.11,0.32,0.27,0.00,20.2,27.0,19.7
14.80,22.49,25.25,2.33,6.76,6.37,6.30,6.50,0.06,0.02,0.03,0.20,0.27,0.09,18.3,29.0,24.1
14.64,22.50,6.51,12.17,7.65,6.24,6.55,6.53,0.11,0.05,0.08,0.18,0.30,0.09,18.5,23.9,17.6
14.19,6.83,12.29,24.52,7.31,6.86,6.62,6.74,0.72,0.64,0.02,0.20,0.30,0.07,19.3,17.1,8.4
12.57,22.72,29.12,29.94,6.32,6.71,6.18,6.17,0.12,0.02,0.23,0.23,0.25,0.05,18.0,43.1,41.6
10.52,28.59,8.51,20.32,8.00,9.50,8.51,6.92,0.30,0.02,0.03,0.03,0.25,0.00,21.6,14.1,2.4
27.56,59.84,22.67,10.63,6.48,9.50,6.70,6.42,0.50,0.02,0.04,0.53,0.09,0.00,25.7,36.1,25.0
31.70,22.53,23.82,10.79,6.97,6.96,6.67,6.74,0.38,0.03,0.03,0.32,0.25,0.05,19.4,18.5,10.1
28.74,16.28,18.58,4.71,7.67,7.41,6.74,7.02,0.33,0.59,0.02,0.64,0.30,0.05,19.8,13.7,3.7
29.05,23.78,2.43,15.45,6.77,6.24,6.21,6.32,0.72,0.07,0.04,0.26,0.30,0.09,17.8,33.5,30.1
6.82,29.09,26.84,24.01,6.49,9.43,6.34,6.58,0.46,0.08,0.08,0.39,0.25,0.00,20.2,28.3,21.2
3.13,3.97,8.61,21.23,7.48,7.16,6.79,6.99,0.72,0.17,0.02,0.03,0.30,0.07,19.8,14.0,4.2
6.77,14.66,18.95,27.78,6.91,6.78,6.20,6.66,0.47,0.03,0.02,0.38,0.30,0.07,18.7,23.2,16.5
16.98,6.18,8.02,11.70,7.04,7.21,6.43,6.74,0.75,0.09,0.02,0.14,0.30,0.07,19.2,18.3,10.1
6.61,6.32,22.93,16.07,7.58,7.19,7.47,6.84,0.75,0.47,0.04,0.02,0.27,0.07,20.0,13.8,3.7
21.43,57.38,3.39,24.56,7.73,9.50,7.94,6.69,0.72,0.03,0.02,0.03,0.11,0.00,26.5,24.5,10.0
10.75,23.91,28.53,20.52,6.47,6.15,6.05,6.28,0.73,0.44,0.07,0.25,0.27,0.09,17.3,46.4,46.3
13.69,43.86,24.99,21.73,6.61,7.55,6.42,6.23,0.69,0.02,0.02,0.03,0.20,0.00,22.5,36.8,29.2
24.14,24.31,23.26,23.74,7.04,7.68,6.91,6.52,0.25,0.73,0.05,0.28,0.25,0.02,19.8,18.7,9.9
29.83,23.70,2.69,9.64,7.45,7.82,6.22,6.35,0.34,0.03,0.02,0.26,0.30,0.02,19.1,24.1,17.1
31.53,23.67,25.08,4.12,6.37,6.78,6.46,6.23,0.52,0.02,0.02,0.70,0.25,0.05,18.4,34.6,30.8
1.16,22.35,9.89,3.74,7.69,6.31,6.45,6.74,0.04,0.08,0.03,0.44,0.30,0.09,18.8,21.7,14.6
31.97,70.98,14.78,6.99,7.84,9.27,9.06,7.91,0.68,0.05,0.02,0.03,0.02,0.00,29.1,26.2,9.2
29.17,24.66,12.66,5.15,7.24,7.77,7.01,7.51,0.23,0.04,0.03,0.08,0.30,0.02,20.5,12.9,2.1
31.69,29.55,12.33,28.05,6.79,9.32,6.26,6.31,0.73,0.73,0.08,0.03,0.30,0.00,19.9,27.8,21.0
1.16,14.99,12.43,10.70,6.10,6.84,6.03,6.01,0.43,0.74,0.02,0.47,0.30,0.07,17.3,53.2,54.7
27.22,61.89,22.79,11.38,6.02,6.29,6.01,6.02,0.75,0.03,0.03,0.03,0.18,0.00,22.6,83.9,86.6
17.16,49.70,12.32,7.47,7.58,9.48,8.80,6.88,0.30,0.03,0.02,0.43,0.16,0.00,25.4,21.1,6.9
2.04,21.23,25.87,4.89,7.21,6.70,6.38,6.58,0.64,0.05,0.04,0.37,0.25,0.07,19.0,22.8,15.7
13.04,65.31,31.21,12.47,6.09,9.04,6.00,6.01,0.53,0.04,0.03,0.14,0.07,0.00,25.2,72.5,70.0
16.08,29.29,22.95,11.54,7.59,9.29,6.97,6.85,0.71,0.05,0.02,0.13,0.27,0.00,21.2,15.5,4.6
30.82,21.58,27.88,26.40,6.58,6.46,6.23,6.22,0.39,0.02,0.02,0.65,0.25,0.09,17.9,37.4,34.7
1.16,14.99,30.51,10.52,6.09,6.84,6.00,6.01,0.43,0.74,0.02,0.47,0.27,0.07,17.4,60.0,63.0
9.34,51.00,28.08,24.64,6.15,7.07,6.20,6.12,0.38,0.03,0.03,0.74,0.16,0.00,23.0,57.5,54.0
28.74,65.76,23.39,10.34,7.68,9.50,8.30,6.50,0.04,0.02,0.08,0.75,0.05,0.00,27.6,29.1,14.4
11.22,60.78,29.14,10.69,6.53,7.32,6.07,6.07,0.26,0.02,0.08,0.66,0.09,0.00,24.7,56.6,51.0
22.07,17.46,1.39,15.93,7.44,6.91,6.71,6.96,0.45,0.74,0.02,0.64,0.30,0.07,19.6,15.1,5.8
6.40,72.47,28.93,4.06,6.50,7.34,6.14,6.31,0.31,0.03,0.14,0.56,0.02,0.00,26.6,52.4,43.9
1.15,65.77,25.91,19.43,6.78,7.93,6.26,6.74,0.24,0.02,0.06,0.28,0.07,0.00,26.6,37.2,25.3
3.22,23.76,1.74,4.70,7.73,8.28,8.05,7.89,0.34,0.06,0.02,0.02,0.27,0.02,21.1,11.7,0.0
10.29,30.34,25.93,12.58,6.51,8.13,6.30,6.31,0.22,0.72,0.02,0.15,0.25,0.00,19.9,32.9,27.2
29.35,17.85,27.79,14.99,6.76,6.73,6.19,6.32,0.30,0.05,0.04,0.05,0.25,0.07,18.4,32.2,27.9
29.26,43.96,25.01,15.68,6.74,7.43,6.46,6.22,0.57,0.06,0.07,0.65,0.20,0.00,22.7,35.7,27.6
16.28,29.35,18.27,11.31,7.50,9.30,8.00,6.81,0.26,0.05,0.02,0.65,0.27,0.00,21.4,14.9,3.6
17.47,22.49,31.60,10.30,6.21,7.17,6.00,6.01,0.50,0.43,0.02,0.19,0.25,0.05,17.7,55.7,57.4
27.22,78.13,30.41,29.56,6.35,6.30,6.12,6.17,0.42,0.03,0.22,0.04,0.05,0.00,25.1,79.3,78.4
12.50,22.72,1.77,1.55,6.02,6.71,6.01,6.01,0.12,0.07,0.12,0.03,0.30,0.05,17.2,57.1,59.6
12.50,57.96,22.37,20.13,7.35,8.12,6.63,6.58,0.26,0.04,0.47,0.50,0.11,0.00,25.8,29.1,16.2
8.46,14.56,6.24,9.43,7.21,7.19,6.50,6.74,0.04,0.51,0.02,0.02,0.30,0.07,19.3,17.2,8.6
32.69,60.27,23.59,11.74,6.15,6.93,6.01,6.00,0.46,0.02,0.09,0.42,0.11,0.00,23.9,67.4,65.2
12.50,42.85,18.25,5.67,7.86,9.48,8.64,6.64,0.48,0.07,0.03,0.15,0.23,0.00,24.0,20.4,7.5
4.87,59.82,11.63,16.06,7.68,9.49,8.66,6.92,0.75,0.04,0.02,0.04,0.09,0.00,27.1,23.9,8.6
5.94,57.62,3.35,29.00,7.73,9.39,7.93,6.65,0.25,0.02,0.02,0.75,0.11,0.00,26.4,25.1,10.8
29.01,14.63,13.27,15.45,7.31,7.42,6.41,6.75,0.40,0.58,0.02,0.25,0.30,0.05,19.3,17.3,8.7
30.45,22.39,6.38,16.30,6.23,6.28,6.00,6.21,0.25,0.03,0.07,0.42,0.30,0.09,17.0,47.1,47.6
13.92,19.42,6.02,1.60,7.64,7.35,7.31,7.31,0.47,0.02,0.08,0.05,0.30,0.07,20.2,11.8,1.1
3.40,59.82,1.74,15.65,7.67,9.43,8.12,6.90,0.72,0.02,0.03,0.06,0.09,0.00,27.0,24.1,8.9
28.89,68.34,25.60,12.04,6.64,7.55,6.45,6.31,0.20,0.02,0.03,0.46,0.05,0.00,26.5,42.7,32.2
6.79,22.49,25.26,15.54,7.51,6.40,6.54,6.50,0.23,0.02,0.02,0.13,0.25,0.09,18.9,23.7,17.0
29.27,20.36,26.08,17.69,6.79,6.97,6.36,6.42,0.43,0.05,0.03,0.20,0.25,0.07,18.8,25.9,19.8
10.53,6.32,0.44,12.79,7.04,6.98,6.33,6.74,0.74,0.03,0.02,0.02,0.30,0.07,19.0,19.6,11.8
10.35,24.06,26.60,11.25,6.41,7.74,6.47,6.06,0.26,0.25,0.02,0.43,0.25,0.02,18.7,38.2,34.9
6.81,1.05,23.73,10.00,6.65,6.79,6.64,6.61,0.47,0.27,0.02,0.03,0.27,0.07,19.0,22.5,15.4
18.57,49.26,23.27,16.65,7.66,8.08,7.76,6.80,0.41,0.02,0.06,0.74,0.18,0.00,25.1,22.3,8.8
19.65,18.21,0.82,24.64,7.53,7.15,6.79,7.54,0.23,0.60,0.02,0.62,0.30,0.07,20.0,12.8,2.5
6.23,49.80,27.69,8.09,6.30,8.39,6.40,6.21,0.71,0.02,0.02,0.26,0.16,0.00,23.5,45.2,38.4
7.43,29.36,30.52,10.62,6.11,9.28,6.03,6.00,0.72,0.61,0.14,0.13,0.25,0.00,19.0,58.5,59.4
21.83,31.02,4.02,24.67,6.01,7.42,6.00,6.00,0.02,0.75,0.03,0.70,0.30,0.00,18.8,59.5,60.9
7.12,43.27,26.11,26.39,7.62,9.40,6.35,6.55,0.17,0.02,0.11,0.66,0.23,0.00,23.3,27.1,16.4
13.42,42.83,26.81,23.86,6.70,9.39,6.20,6.18,0.24,0.03,0.07,0.07,0.23,0.00,22.4,39.4,32.5
7.04,14.64,7.53,10.31,7.44,7.19,6.51,6.75,0.22,0.60,0.02,0.03,0.30,0.07,19.4,16.6,7.8
16.53,6.40,1.34,9.41,7.21,7.15,6.71,6.89,0.75,0.51,0.02,0.61,0.30,0.07,19.6,15.3,6.0
6.93,57.39,22.08,15.87,6.57,9.30,6.58,6.33,0.73,0.02,0.02,0.37,0.11,0.00,25.1,36.4,26.0
10.71,58.69,22.31,3.34,6.07,7.12,6.00,6.16,0.10,0.02,0.03,0.05,0.14,0.00,23.8,62.5,59.3
8.62,14.82,3.72,21.92,7.03,7.16,6.41,6.70,0.56,0.03,0.02,0.39,0.30,0.07,19.1,18.9,10.8
17.07,1.10,23.13,24.27,7.39,7.38,7.22,6.78,0.44,0.08,0.02,0.34,0.25,0.05,19.9,14.5,4.6
2.15,49.92,25.32,6.77,6.75,9.28,6.40,6.81,0.30,0.02,0.03,0.56,0.16,0.00,24.4,29.2,17.9
13.63,56.21,5.73,19.06,7.76,9.31,8.27,7.41,0.03,0.03,0.06,0.48,0.14,0.00,26.8,21.8,6.4
30.39,21.92,12.62,10.28,7.04,6.96,6.67,6.73,0.38,0.69,0.03,0.32,0.30,0.05,19.3,17.5,8.9
20.86,21.86,32.35,15.98,6.33,7.03,6.07,6.13,0.75,0.30,0.02,0.13,0.25,0.05,18.0,46.9,46.3
29.88,23.74,2.69,15.45,6.77,7.95,6.01,6.33,0.34,0.03,0.02,0.25,0.30,0.02,18.7,30.7,25.7
5.75,24.18,10.23,27.94,6.30,6.13,6.12,6.21,0.47,0.02,0.35,0.02,0.30,0.11,17.0,46.3,46.5
13.42,42.62,26.81,23.86,6.67,9.38,6.28,6.18,0.24,0.03,0.07,0.07,0.23,0.00,22.4,38.4,31.3
14.92,16.05,12.82,15.69,7.63,7.06,6.88,7.65,0.72,0.02,0.04,0.19,0.30,0.07,20.1,12.6,2.1
28.72,28.64,1.34,23.19,7.15,9.48,6.56,7.01,0.20,0.02,0.02,0.56,0.30,0.00,20.9,16.6,6.2
6.39,25.78,29.06,18.75,6.31,6.07,6.04,6.21,0.22,0.58,0.64,0.04,0.27,0.11,17.1,54.1,55.9
16.92,1.33,23.35,21.51,7.46,7.19,6.81,6.80,0.33,0.51,0.02,0.09,0.25,0.07,19.7,15.4,5.9
1.24,59.82,25.99,16.04,7.66,9.50,6.39,6.74,0.75,0.04,0.02,0.42,0.09,0.00,26.4,29.9,16.7
0.74,29.22,30.79,10.38,6.53,9.35,6.16,6.00,0.41,0.02,0.02,0.47,0.25,0.00,19.4,45.5,43.0
16.94,49.46,26.77,19.48,6.53,7.90,6.26,6.14,0.70,0.02,0.02,0.09,0.18,0.00,23.3,44.5,37.7
6.25,28.75,1.01,0.66,7.96,9.28,8.52,7.90,0.53,0.26,0.07,0.03,0.25,0.00,21.9,12.6,0.3
30.81,13.03,23.00,22.91,7.55,7.40,7.20,6.81,0.03,0.25,0.02,0.22,0.25,0.05,20.0,14.0,4.0
5.98,12.02,25.18,26.42,6.65,6.78,6.28,6.28,0.36,0.24,0.02,0.06,0.27,0.07,18.3,31.0,26.5
6.71,6.23,8.02,10.14,7.47,7.03,6.43,6.73,0.75,0.04,0.02,0.02,0.30,0.07,19.3,17.6,9.1
0.47,6.96,14.80,21.68,7.49,6.90,6.64,6.69,0.02,0.66,0.02,0.30,0.30,0.07,19.3,16.9,8.1
30.58,13.95,1.20,14.32,7.62,7.44,8.57,7.84,0.54,0.03,0.03,0.14,0.25,0.05,20.6,11.4,0.1
8.44,78.20,14.87,11.07,7.63,9.24,8.87,6.89,0.17,0.02,0.02,0.09,0.00,0.00,29.4,29.8,13.4
6.61,4.46,0.31,16.07,7.58,7.19,6.45,6.84,0.75,0.47,0.04,0.02,0.30,0.07,19.4,16.3,7.3
21.96,7.14,23.39,23.10,7.36,7.10,6.99,6.82,0.75,0.02,0.02,0.02,0.25,0.07,19.8,15.1,5.5
30.22,60.70,24.07,29.12,6.27,8.49,6.25,6.21,0.37,0.05,0.07,0.03,0.09,0.00,25.0,49.9,42.6
7.54,22.39,29.20,8.88,6.52,6.28,6.15,6.21,0.09,0.02,0.03,0.42,0.25,0.09,17.6,42.5,41.3
11.22,29.53,12.62,20.44,6.74,9.32,6.14,6.36,0.11,0.02,0.07,0.47,0.30,0.00,19.8,29.0,22.5
28.72,77.37,15.53,30.71,6.43,8.14,8.72,6.85,0.32,0.02,0.09,0.09,0.00,0.00,28.6,37.7,24.0
8.47,59.75,11.66,5.49,7.99,9.50,8.60,7.86,0.25,0.60,0.02,0.26,0.09,0.00,28.2,23.0,6.3
33.39,15.91,22.79,2.32,6.92,6.83,6.77,6.71,0.41,0.42,0.02,0.06,0.27,0.07,19.3,18.8,10.5
10.09,57.58,4.51,0.20,6.86,7.99,6.67,6.44,0.75,0.02,0.02,0.52,0.14,0.00,25.4,32.0,20.3
6.16,24.07,25.45,16.18,6.69,7.82,6.31,6.55,0.09,0.40,0.05,0.71,0.27,0.02,19.3,25.1,18.2
15.58,20.59,11.93,25.07,6.97,7.12,6.32,6.50,0.71,0.59,0.03,0.72,0.30,0.07,18.8,22.0,14.9
16.71,5.67,23.06,16.06,7.57,7.16,7.41,6.85,0.46,0.12,0.04,0.14,0.25,0.07,20.0,13.9,3.8
16.62,43.41,23.03,20.08,6.53,9.34,7.54,6.71,0.32,0.02,0.03,0.11,0.20,0.00,23.5,25.6,14.5
15.67,12.02,24.75,5.48,6.71,6.78,6.28,6.33,0.70,0.18,0.07,0.59,0.27,0.07,18.4,29.2,24.2
5.87,10.59,29.81,32.49,6.33,6.71,6.19,6.17,0.12,0.05,0.05,0.03,0.25,0.07,18.0,44.2,43.0
19.48,43.44,27.21,10.87,6.99,8.06,6.44,6.75,0.69,0.02,0.36,0.34,0.20,0.00,23.5,27.0,16.2
23.32,21.50,28.04,17.17,6.44,7.40,6.28,6.15,0.35,0.06,0.04,0.55,0.25,0.05,18.3,36.9,33.7
10.13,8.47,0.43,25.99,7.31,6.80,6.43,6.51,0.19,0.03,0.04,0.02,0.30,0.07,18.9,20.7,13.2
2.15,49.92,25.32,6.77,6.75,9.10,6.40,6.60,0.30,0.02,0.03,0.28,0.16,0.00,24.2,31.0,20.3
21.65,23.91,24.18,23.62,6.75,7.97,6.43,6.70,0.27,0.03,0.02,0.02,0.27,0.02,19.6,21.4,13.5
6.83,2.88,7.73,1.54,7.44,6.86,6.75,6.81,0.37,0.60,0.02,0.17,0.30,0.07,19.5,15.9,6.8
29.23,2.62,24.11,5.24,7.47,6.76,6.46,6.48,0.44,0.74,0.05,0.22,0.27,0.07,19.0,21.6,14.3
16.42,5.41,22.67,21.16,7.45,7.10,6.85,6.72,0.23,0.32,0.02,0.60,0.27,0.07,19.6,15.8,6.5
28.88,18.69,7.68,25.12,7.45,7.15,7.27,7.58,0.03,0.51,0.02,0.33,0.30,0.07,20.2,11.9,1.3
32.01,17.31,15.82,21.52,7.48,7.37,8.57,8.05,0.75,0.37,0.04,0.51,0.25,0.05,20.6,11.6,0.4
16.91,6.32,22.91,15.84,7.60,7.21,7.47,6.84,0.75,0.05,0.04,0.14,0.27,0.07,20.0,13.7,3.6
0.96,70.98,7.92,3.62,7.69,9.27,9.06,7.05,0.35,0.05,0.06,0.03,0.02,0.00,28.8,27.2,10.8
0.91,15.11,22.54,26.18,7.37,7.17,6.80,6.69,0.27,0.73,0.02,0.42,0.27,0.07,19.6,16.2,7.1
30.40,24.31,11.76,14.88,7.77,7.84,6.56,6.69,0.12,0.66,0.06,0.05,0.30,0.02,19.9,16.6,7.2
12.73,1.92,23.17,25.94,6.90,6.87,6.61,6.58,0.74,0.04,0.02,0.29,0.27,0.07,19.1,20.5,12.9
3.30,15.32,1.74,27.69,7.54,6.77,6.71,6.90,0.33,0.60,0.02,0.03,0.30,0.07,19.5,15.7,6.6
22.00,23.76,1.86,4.70,7.73,8.13,8.05,7.60,0.22,0.06,0.03,0.58,0.27,0.02,21.0,11.7,0.2
22.77,24.31,25.82,15.38,7.20,7.86,6.48,6.44,0.58,0.64,0.02,0.29,0.25,0.02,19.6,22.1,14.3
6.93,65.05,22.39,14.55,6.96,8.97,8.17,6.58,0.74,0.02,0.07,0.13,0.07,0.00,27.2,30.1,16.1
29.61,49.63,11.32,14.74,7.05,7.89,8.87,7.12,0.50,0.02,0.02,0.72,0.16,0.00,25.3,22.3,8.6
25.84,79.33,27.14,19.45,6.23,7.07,6.23,6.40,0.56,0.04,0.09,0.41,0.00,0.00,27.0,57.4,49.6
32.40,12.25,22.93,10.75,7.66,7.13,7.02,6.91,0.46,0.12,0.02,0.38,0.27,0.07,19.9,14.1,4.1
7.29,58.64,22.72,12.99,6.50,8.77,6.17,6.28,0.28,0.02,0.02,0.39,0.11,0.00,24.8,43.3,34.8
13.17,13.84,10.43,15.49,7.64,7.43,7.36,7.39,0.75,0.59,0.02,0.05,0.30,0.05,20.3,11.6,0.8
30.42,24.30,2.01,15.93,7.53,8.03,7.37,6.92,0.19,0.38,0.04,0.03,0.30,0.02,20.5,13.3,2.7
18.77,22.15,24.95,12.17,6.77,6.40,6.41,6.51,0.05,0.02,0.02,0.18,0.25,0.09,18.5,27.2,21.7
32.05,19.91,17.21,18.20,7.60,7.37,6.61,6.77,0.75,0.09,0.02,0.18,0.30,0.05,19.5,15.5,6.2
6.12,29.53,13.90,23.92,6.54,9.37,6.27,6.27,0.64,0.12,0.03,0.63,0.30,0.00,19.7,31.0,25.1
13.33,49.92,23.18,14.70,7.85,9.39,7.58,6.65,0.74,0.04,0.06,0.41,0.16,0.00,25.2,22.9,9.4
1.95,23.81,12.85,21.30,7.61,7.90,6.78,6.72,0.22,0.58,0.03,0.03,0.30,0.02,20.0,15.4,5.7
7.84,13.03,7.55,29.51,6.91,6.89,6.36,6.70,0.24,0.64,0.02,0.02,0.30,0.07,18.9,20.6,13.1
16.62,43.41,23.05,26.60,6.53,9.34,7.54,6.66,0.32,0.05,0.05,0.11,0.20,0.00,23.5,26.0,15.0
30.93,29.26,15.97,20.08,7.13,9.28,6.21,6.71,0.61,0.02,0.03,0.20,0.30,0.00,20.3,21.6,12.8
4.70,56.26,32.94,25.31,6.05,6.07,6.20,6.03,0.08,0.03,0.15,0.24,0.23,0.00,21.5,89.8,95.1
18.71,17.73,23.46,15.79,7.00,6.83,6.86,6.70,0.57,0.28,0.03,0.70,0.25,0.07,19.4,18.1,9.5
10.65,43.94,25.11,10.06,6.54,7.31,6.47,6.28,0.56,0.06,0.02,0.39,0.20,0.00,22.6,36.5,28.8
6.11,70.98,7.92,3.59,7.69,9.26,9.06,7.02,0.35,0.05,0.06,0.03,0.02,0.00,28.8,27.3,10.9
6.73,18.00,17.45,11.18,6.59,7.39,6.35,6.34,0.26,0.51,0.05,0.39,0.30,0.05,18.5,26.7,21.0
14.11,64.94,1.75,11.43,7.73,9.50,7.99,7.43,0.61,0.02,0.03,0.26,0.07,0.00,28.0,24.1,7.8
6.80,30.23,7.78,14.95,7.18,8.07,6.26,6.53,0.75,0.05,0.02,0.72,0.30,0.00,20.3,23.1,14.7
6.77,24.25,18.67,23.52,7.58,7.73,6.20,6.71,0.58,0.03,0.04,0.46,0.30,0.02,19.5,19.9,11.6
7.63,18.27,8.15,29.87,6.91,6.99,6.34,6.71,0.23,0.24,0.02,0.03,0.30,0.07,19.0,20.5,13.0
19.64,49.26,23.34,22.65,7.68,8.30,7.56,7.05,0.05,0.02,0.08,0.17,0.18,0.00,25.3,21.2,7.2
19.64,43.61,29.02,12.18,6.11,8.71,6.16,6.09,0.44,0.02,0.04,0.04,0.20,0.00,21.9,56.5,54.0
29.56,66.60,25.71,15.26,7.02,7.40,6.33,6.72,0.22,0.04,0.02,0.43,0.07,0.00,26.7,36.2,24.0
28.58,10.01,1.87,24.77,6.64,6.82,6.26,6.51,0.68,0.02,0.02,0.60,0.30,0.07,18.4,25.7,19.9
19.63,13.91,22.80,10.40,7.80,7.34,7.49,6.96,0.27,0.69,0.02,0.04,0.25,0.07,20.2,12.9,2.5
2.63,29.32,13.18,11.49,6.54,9.24,6.04,6.06,0.26,0.29,0.04,0.16,0.30,0.00,19.1,40.5,37.2
29.26,58.01,22.78,15.94,7.97,7.99,6.59,6.87,0.06,0.04,0.03,0.51,0.11,0.00,26.2,27.0,13.3
16.52,43.41,23.03,20.08,6.53,9.34,7.55,6.71,0.32,0.02,0.05,0.11,0.20,0.00,23.5,25.6,14.5
13.68,14.85,30.51,10.52,6.09,6.83,6.00,6.09,0.43,0.74,0.02,0.48,0.27,0.07,17.5,56.9,59.0
1.87,58.15,20.67,3.30,6.54,7.22,6.27,6.06,0.33,0.02,0.03,0.69,0.14,0.00,24.3,48.6,41.8
1.66,23.77,15.02,13.22,7.70,7.94,6.49,6.79,0.35,0.61,0.04,0.13,0.30,0.02,19.9,16.4,6.9
29.63,43.31,26.08,11.06,6.62,7.70,6.42,6.23,0.22,0.02,0.02,0.03,0.23,0.00,22.5,36.9,29.3
13.56,65.74,25.57,10.85,6.21,7.55,6.28,6.11,0.69,0.02,0.02,0.43,0.07,0.00,25.5,56.6,50.3
27.93,29.37,24.13,0.19,6.77,9.25,6.46,6.18,0.36,0.70,0.03,0.51,0.27,0.00,19.9,30.0,23.5
27.82,21.50,24.95,27.40,6.84,7.13,6.46,6.80,0.38,0.62,0.03,0.51,0.25,0.05,19.3,20.1,12.2
4.93,61.80,2.94,17.67,6.46,8.00,6.34,6.36,0.24,0.04,0.03,0.06,0.09,0.00,25.4,41.0,31.3
10.72,9.44,4.82,24.71,8.67,7.48,8.52,8.62,0.74,0.56,0.03,0.03,0.25,0.05,20.9,11.6,0.0
6.91,28.71,21.52,11.51,6.90,9.38,8.52,6.86,0.75,0.07,0.02,0.07,0.25,0.00,21.2,16.3,5.5
6.77,14.66,18.95,27.78,6.78,6.78,6.13,6.65,0.47,0.03,0.02,0.38,0.30,0.07,18.5,25.0,19.0
19.14,49.26,23.27,16.34,7.66,8.08,7.31,7.55,0.43,0.02,0.02,0.74,0.18,0.00,25.4,20.5,6.2
6.80,24.31,23.47,15.44,6.79,8.13,6.74,6.79,0.31,0.58,0.03,0.63,0.25,0.02,20.0,18.4,9.4
18.65,29.47,30.42,13.32,6.18,9.28,6.03,6.07,0.72,0.74,0.13,0.15,0.25,0.00,19.2,53.8,53.5
19.60,14.95,0.85,17.75,7.44,7.44,6.74,6.90,0.38,0.60,0.02,0.64,0.30,0.05,19.7,14.3,4.6
10.50,30.34,25.93,12.58,6.70,8.06,6.30,6.13,0.68,0.72,0.02,0.62,0.25,0.00,19.8,35.0,29.8
16.71,1.17,7.68,21.44,7.45,7.15,6.86,6.83,0.05,0.51,0.02,0.63,0.30,0.07,19.7,14.6,5.0
28.76,21.00,24.78,12.44,6.33,6.81,6.48,6.19,0.52,0.09,0.02,0.70,0.25,0.07,18.2,35.7,32.4
31.37,0.60,22.73,6.28,7.76,6.96,6.70,6.94,0.04,0.10,0.03,0.03,0.27,0.07,19.7,15.2,5.7
17.83,95.25,26.11,29.34,6.02,6.26,6.30,6.09,0.21,0.02,0.08,0.66,0.00,0.00,25.7,97.7,100.3
28.72,78.80,14.68,14.85,6.76,8.13,8.81,6.85,0.11,0.02,0.08,0.20,0.00,0.00,29.0,33.8,18.8
29.49,6.19,8.71,1.58,7.52,7.43,8.69,7.47,0.46,0.06,0.08,0.03,0.25,0.05,20.5,11.7,0.5
17.37,71.72,27.13,11.66,6.24,7.67,6.31,6.54,0.18,0.02,0.02,0.14,0.02,0.00,26.8,49.4,40.2
19.17,49.57,27.66,12.71,6.47,8.11,6.33,6.29,0.22,0.02,0.03,0.44,0.16,0.00,23.6,40.9,33.1
18.04,23.55,25.83,11.16,6.00,6.79,6.21,6.28,0.20,0.02,0.02,0.21,0.27,0.05,17.9,48.6,48.5
9.10,56.53,2.13,11.35,7.25,9.49,7.99,7.07,0.74,0.05,0.02,0.16,0.14,0.00,26.5,22.9,8.0
5.45,57.32,23.80,10.77,6.27,8.02,6.24,6.05,0.36,0.02,0.02,0.61,0.14,0.00,24.2,53.9,48.4
15.55,21.46,5.69,4.17,6.57,7.08,6.43,6.41,0.63,0.14,0.02,0.02,0.30,0.05,18.6,25.6,19.7
6.11,8.54,9.25,6.51,6.99,7.16,6.35,6.64,0.73,0.53,0.02,0.02,0.30,0.07,19.0,20.0,12.4
7.37,15.07,30.51,10.52,6.09,7.39,6.01,6.09,0.43,0.74,0.02,0.48,0.27,0.05,17.7,55.7,57.4
17.47,21.58,8.45,10.48,6.02,7.09,6.02,6.00,0.02,0.02,0.05,0.26,0.30,0.05,17.3,56.3,58.6
14.74,24.41,10.30,15.82,7.53,7.78,6.69,6.72,0.16,0.60,0.04,0.05,0.30,0.02,19.9,15.8,6.3
4.43,23.77,23.72,28.68,7.30,7.94,6.86,6.79,0.70,0.08,0.06,0.13,0.25,0.02,20.2,15.9,6.0
6.82,14.20,4.94,10.19,7.59,7.41,7.28,6.94,0.62,0.57,0.02,0.04,0.30,0.05,20.0,12.8,2.6
29.33,23.94,26.06,23.63,6.76,7.75,6.33,6.69,0.02,0.21,0.03,0.03,0.25,0.02,19.5,23.2,15.7
